District,Crime,Period,Year,Month,Count,Region,State,Population,Count_Per_100
PERTH DISTRICT,Stealing of Motor Vehicle,2022-01-01,2022,January,30,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.021570784529433337
PILBARA DISTRICT,Stealing of Motor Vehicle,2022-01-01,2022,January,83,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.15058328344128158
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2022-01-01,2022,January,16,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.008477090662484634
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2022-01-01,2022,January,9,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.016089529291881937
ARMADALE DISTRICT,Stealing of Motor Vehicle,2022-02-01,2022,February,26,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.010474114836583667
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2022-02-01,2022,February,51,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.023350472274748065
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2022-02-01,2022,February,55,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.019635914444535683
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2022-02-01,2022,February,17,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.03226724874252634
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2022-02-01,2022,February,3,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0036001440057602304
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2022-02-01,2022,February,37,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.010024003424416306
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2022-02-01,2022,February,45,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.12823435540864014
MANDURAH DISTRICT,Stealing of Motor Vehicle,2022-02-01,2022,February,46,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.015866500643283123
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2022-02-01,2022,February,22,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.03620743569065683
MIDLAND DISTRICT,Stealing of Motor Vehicle,2022-02-01,2022,February,49,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.019529537428956325
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2022-02-01,2022,February,50,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.01691177465398509
PERTH DISTRICT,Stealing of Motor Vehicle,2022-02-01,2022,February,29,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.020851758378452226
PILBARA DISTRICT,Stealing of Motor Vehicle,2022-02-01,2022,February,68,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.12336943703623068
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2022-02-01,2022,February,22,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.011655999660916374
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2022-02-01,2022,February,6,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.010726352861254626
ARMADALE DISTRICT,Stealing of Motor Vehicle,2022-03-01,2022,March,40,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.016114022825513333
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2022-03-01,2022,March,52,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.023808324672292144
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2022-03-01,2022,March,36,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.012852598545514266
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2022-03-01,2022,March,17,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.03226724874252634
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2022-03-01,2022,March,5,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.006000240009600384
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2022-03-01,2022,March,37,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.010024003424416306
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2022-03-01,2022,March,45,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.12823435540864014
MANDURAH DISTRICT,Stealing of Motor Vehicle,2022-03-01,2022,March,44,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.015176652789227335
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2022-03-01,2022,March,19,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.03127005809647636
MIDLAND DISTRICT,Stealing of Motor Vehicle,2022-03-01,2022,March,25,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.009964049708651187
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2022-03-01,2022,March,58,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.019617658598622707
PERTH DISTRICT,Stealing of Motor Vehicle,2022-03-01,2022,March,27,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.01941370607649
PILBARA DISTRICT,Stealing of Motor Vehicle,2022-03-01,2022,March,72,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.13062646274424425
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2022-03-01,2022,March,14,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.007417454329674056
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2022-03-01,2022,March,7,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.012514078338130397
ARMADALE DISTRICT,Stealing of Motor Vehicle,2022-04-01,2022,April,47,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.018933976819978167
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2022-04-01,2022,April,59,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.027013291455100702
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2022-04-01,2022,April,36,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.012852598545514266
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2022-04-01,2022,April,18,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.03416532219796906
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2022-04-01,2022,April,9,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.010800432017280691
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2022-04-01,2022,April,34,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.009211246390004172
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2022-04-01,2022,April,65,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.18522740225692463
MANDURAH DISTRICT,Stealing of Motor Vehicle,2022-04-01,2022,April,37,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.012762185300032078
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2022-04-01,2022,April,33,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.05431115353598525
MIDLAND DISTRICT,Stealing of Motor Vehicle,2022-04-01,2022,April,44,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.017536727487226088
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2022-04-01,2022,April,56,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0189411876124633
PERTH DISTRICT,Stealing of Motor Vehicle,2022-04-01,2022,April,23,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.01653760147256556
PILBARA DISTRICT,Stealing of Motor Vehicle,2022-04-01,2022,April,62,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.11248389847421034
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2022-04-01,2022,April,18,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.009536726995295215
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2022-04-01,2022,April,10,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.01787725476875771
ARMADALE DISTRICT,Stealing of Motor Vehicle,2022-05-01,2022,May,36,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.014502620542961999
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2022-05-01,2022,May,52,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.023808324672292144
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2022-05-01,2022,May,53,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.018921881192007113
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2022-05-01,2022,May,15,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.028471101831640883
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2022-05-01,2022,May,14,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.016800672026881076
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2022-05-01,2022,May,38,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.010294922435887015
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2022-05-01,2022,May,51,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.1453322694631255
MANDURAH DISTRICT,Stealing of Motor Vehicle,2022-05-01,2022,May,45,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.01552157671625523
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2022-05-01,2022,May,29,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.04772798341041128
MIDLAND DISTRICT,Stealing of Motor Vehicle,2022-05-01,2022,May,43,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.017138165498880042
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2022-05-01,2022,May,53,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.017926481133224197
PERTH DISTRICT,Stealing of Motor Vehicle,2022-05-01,2022,May,31,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.022289810680414447
PILBARA DISTRICT,Stealing of Motor Vehicle,2022-05-01,2022,May,49,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.08889856492316624
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2022-05-01,2022,May,32,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.01695418132496927
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2022-05-01,2022,May,6,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.010726352861254626
ARMADALE DISTRICT,Stealing of Motor Vehicle,2022-06-01,2022,June,38,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.015308321684237666
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2022-06-01,2022,June,54,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.024724029467380306
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2022-06-01,2022,June,52,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.018564864565742828
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2022-06-01,2022,June,13,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.024674954920755433
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2022-06-01,2022,June,6,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.007200288011520461
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2022-06-01,2022,June,42,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.01137859848176986
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2022-06-01,2022,June,45,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.12823435540864014
MANDURAH DISTRICT,Stealing of Motor Vehicle,2022-06-01,2022,June,47,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.01621142457031102
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2022-06-01,2022,June,18,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.029624265565082866
MIDLAND DISTRICT,Stealing of Motor Vehicle,2022-06-01,2022,June,41,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.016341041522187946
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2022-06-01,2022,June,45,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.015220597188586581
PERTH DISTRICT,Stealing of Motor Vehicle,2022-06-01,2022,June,26,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.01869467992550889
PILBARA DISTRICT,Stealing of Motor Vehicle,2022-06-01,2022,June,44,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.07982728278814927
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2022-06-01,2022,June,18,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.009536726995295215
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2022-06-01,2022,June,4,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.007150901907503083
ARMADALE DISTRICT,Stealing of Motor Vehicle,2022-07-01,2022,July,35,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.014099769972324165
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2022-07-01,2022,July,45,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.020603357889483587
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2022-07-01,2022,July,30,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.010710498787928555
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2022-07-01,2022,July,16,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.03036917528708361
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2022-07-01,2022,July,11,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.013200528021120846
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2022-07-01,2022,July,26,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0070438942982384845
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2022-07-01,2022,July,34,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.09688817964208365
MANDURAH DISTRICT,Stealing of Motor Vehicle,2022-07-01,2022,July,35,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.01207233744597629
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2022-07-01,2022,July,26,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.04279060581623081
MIDLAND DISTRICT,Stealing of Motor Vehicle,2022-07-01,2022,July,48,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.01913097544061028
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2022-07-01,2022,July,51,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.017250010147064794
PERTH DISTRICT,Stealing of Motor Vehicle,2022-07-01,2022,July,37,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.026603967586301114
PILBARA DISTRICT,Stealing of Motor Vehicle,2022-07-01,2022,July,22,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.039913641394074634
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2022-07-01,2022,July,25,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.013245454160132243
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2022-07-01,2022,July,9,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.016089529291881937
ARMADALE DISTRICT,Stealing of Motor Vehicle,2022-08-01,2022,August,53,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.021351080243805165
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2022-08-01,2022,August,47,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.021519062684571745
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2022-08-01,2022,August,28,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.009996465535399984
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2022-08-01,2022,August,21,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.03985954256429724
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2022-08-01,2022,August,13,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.015600624024960999
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2022-08-01,2022,August,43,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.011649517493240572
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2022-08-01,2022,August,55,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.1567308788327824
MANDURAH DISTRICT,Stealing of Motor Vehicle,2022-08-01,2022,August,53,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.01828096813247838
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2022-08-01,2022,August,18,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.029624265565082866
MIDLAND DISTRICT,Stealing of Motor Vehicle,2022-08-01,2022,August,43,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.017138165498880042
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2022-08-01,2022,August,58,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.019617658598622707
PERTH DISTRICT,Stealing of Motor Vehicle,2022-08-01,2022,August,37,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.026603967586301114
PILBARA DISTRICT,Stealing of Motor Vehicle,2022-08-01,2022,August,48,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.08708430849616283
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2022-08-01,2022,August,28,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.014834908659348112
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2022-08-01,2022,August,6,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.010726352861254626
ARMADALE DISTRICT,Stealing of Motor Vehicle,2022-09-01,2022,September,41,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.016516873396151165
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2022-09-01,2022,September,56,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.025639734262468464
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2022-09-01,2022,September,44,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.015708731555628547
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2022-09-01,2022,September,24,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.045553762930625415
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2022-09-01,2022,September,4,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.004800192007680308
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2022-09-01,2022,September,30,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.00812757034412133
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2022-09-01,2022,September,42,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.11968539838139747
MANDURAH DISTRICT,Stealing of Motor Vehicle,2022-09-01,2022,September,49,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.016901272424366804
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2022-09-01,2022,September,32,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.05266536100459176
MIDLAND DISTRICT,Stealing of Motor Vehicle,2022-09-01,2022,September,35,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.013949669592111661
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2022-09-01,2022,September,51,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.017250010147064794
PERTH DISTRICT,Stealing of Motor Vehicle,2022-09-01,2022,September,27,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.01941370607649
PILBARA DISTRICT,Stealing of Motor Vehicle,2022-09-01,2022,September,28,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.05079917995609499
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2022-09-01,2022,September,21,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.011126181494511084
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2022-09-01,2022,September,9,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.016089529291881937
ARMADALE DISTRICT,Stealing of Motor Vehicle,2022-10-01,2022,October,42,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.016919723966789
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2022-10-01,2022,October,80,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.036628191803526375
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2022-10-01,2022,October,60,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.02142099757585711
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2022-10-01,2022,October,21,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.03985954256429724
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2022-10-01,2022,October,14,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.016800672026881076
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2022-10-01,2022,October,28,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.007585732321179907
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2022-10-01,2022,October,32,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.09118887495725521
MANDURAH DISTRICT,Stealing of Motor Vehicle,2022-10-01,2022,October,37,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.012762185300032078
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2022-10-01,2022,October,19,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.03127005809647636
MIDLAND DISTRICT,Stealing of Motor Vehicle,2022-10-01,2022,October,62,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.024710843277454944
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2022-10-01,2022,October,72,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.02435295550173853
PERTH DISTRICT,Stealing of Motor Vehicle,2022-10-01,2022,October,28,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.020132732227471112
PILBARA DISTRICT,Stealing of Motor Vehicle,2022-10-01,2022,October,43,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.07801302636114588
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2022-10-01,2022,October,32,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.01695418132496927
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2022-10-01,2022,October,7,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.012514078338130397
ARMADALE DISTRICT,Stealing of Motor Vehicle,2022-11-01,2022,November,52,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.020948229673167333
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2022-11-01,2022,November,53,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.024266177069836223
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2022-11-01,2022,November,45,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.016065748181892832
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2022-11-01,2022,November,23,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.04365568947518269
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2022-11-01,2022,November,10,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.012000480019200769
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2022-11-01,2022,November,50,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.013545950573535548
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2022-11-01,2022,November,56,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.1595805311751966
MANDURAH DISTRICT,Stealing of Motor Vehicle,2022-11-01,2022,November,33,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.011382489591920501
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2022-11-01,2022,November,26,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.04279060581623081
MIDLAND DISTRICT,Stealing of Motor Vehicle,2022-11-01,2022,November,37,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.014746793568803757
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2022-11-01,2022,November,58,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.019617658598622707
PERTH DISTRICT,Stealing of Motor Vehicle,2022-11-01,2022,November,30,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.021570784529433337
PILBARA DISTRICT,Stealing of Motor Vehicle,2022-11-01,2022,November,44,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.07982728278814927
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2022-11-01,2022,November,31,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.01642436315856398
WHEATBELT DISTRICT,Stealing of Motor Vehicle,2022-11-01,2022,November,2,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0035754509537515417
ARMADALE DISTRICT,Stealing of Motor Vehicle,2022-12-01,2022,December,30,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.012085517119135
CANNINGTON DISTRICT,Stealing of Motor Vehicle,2022-12-01,2022,December,69,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0315918154305415
FREMANTLE DISTRICT,Stealing of Motor Vehicle,2022-12-01,2022,December,46,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.016422764808157117
GOLDFIELDS-ESPERANCE DISTRICT,Stealing of Motor Vehicle,2022-12-01,2022,December,29,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.05504413020783904
GREAT SOUTHERN DISTRICT,Stealing of Motor Vehicle,2022-12-01,2022,December,7,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.008400336013440538
JOONDALUP DISTRICT,Stealing of Motor Vehicle,2022-12-01,2022,December,43,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.011649517493240572
KIMBERLEY DISTRICT,Stealing of Motor Vehicle,2022-12-01,2022,December,47,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.1339336600934686
MANDURAH DISTRICT,Stealing of Motor Vehicle,2022-12-01,2022,December,62,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.021385283475729426
MID WEST-GASCOYNE DISTRICT,Stealing of Motor Vehicle,2022-12-01,2022,December,19,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.03127005809647636
MIDLAND DISTRICT,Stealing of Motor Vehicle,2022-12-01,2022,December,59,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0235151573124168
MIRRABOOKA DISTRICT,Stealing of Motor Vehicle,2022-12-01,2022,December,62,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.020970600570941512
PERTH DISTRICT,Stealing of Motor Vehicle,2022-12-01,2022,December,40,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.028761046039244446
PILBARA DISTRICT,Stealing of Motor Vehicle,2022-12-01,2022,December,55,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.09978410348518658
SOUTH WEST DISTRICT,Stealing of Motor Vehicle,2022-12-01,2022,December,24,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.012715635993726953
