District,Crime,Period,Year,Month,Count,Region,State,Population,Count_Per_100
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Family),2022-09-01,2022,September,27,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0444363983476243
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Family),2022-09-01,2022,September,8,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.01316634025114794
MIDLAND DISTRICT,Threatening Behaviour (Family),2022-09-01,2022,September,34,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.013551107603765614
MIDLAND DISTRICT,Threatening Behaviour (Family),2022-09-01,2022,September,10,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.003985619883460475
MIRRABOOKA DISTRICT,Threatening Behaviour (Family),2022-09-01,2022,September,19,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.006426474368514334
MIRRABOOKA DISTRICT,Threatening Behaviour (Family),2022-09-01,2022,September,3,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0010147064792391054
PERTH DISTRICT,Threatening Behaviour (Family),2022-09-01,2022,September,12,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.008628313811773335
PERTH DISTRICT,Threatening Behaviour (Family),2022-09-01,2022,September,3,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0021570784529433337
PILBARA DISTRICT,Threatening Behaviour (Family),2022-09-01,2022,September,16,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.02902810283205428
PILBARA DISTRICT,Threatening Behaviour (Family),2022-09-01,2022,September,7,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.012699794989023747
SOUTH WEST DISTRICT,Threatening Behaviour (Family),2022-09-01,2022,September,16,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.008477090662484634
SOUTH WEST DISTRICT,Threatening Behaviour (Family),2022-09-01,2022,September,3,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.001589454499215869
WHEATBELT DISTRICT,Threatening Behaviour (Family),2022-09-01,2022,September,10,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.01787725476875771
WHEATBELT DISTRICT,Threatening Behaviour (Family),2022-09-01,2022,September,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0017877254768757709
ARMADALE DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,15,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0060427585595675
ARMADALE DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,8,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0032228045651026666
CANNINGTON DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,11,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.005036376372984877
CANNINGTON DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,7,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.003204966782808558
FREMANTLE DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,14,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.004998232767699992
FREMANTLE DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,1,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.00035701662626428515
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,22,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.041757616019739964
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,7,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.013286514188099079
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,8,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.009600384015360616
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,2,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.002400096003840154
JOONDALUP DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,6,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0016255140688242657
JOONDALUP DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,3,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0008127570344121329
KIMBERLEY DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,80,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.22797218739313801
KIMBERLEY DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,20,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.056993046848284504
MANDURAH DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,28,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.009657869956781032
MANDURAH DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,5,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.00172461963513947
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,27,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.0444363983476243
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,5,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.008228962656967462
MIDLAND DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,19,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0075726777785749015
MIDLAND DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,4,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0015942479533841898
MIRRABOOKA DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,20,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.006764709861594036
MIRRABOOKA DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,7,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0023676484515579126
PERTH DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,8,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0057522092078488895
PERTH DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,2,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0014380523019622224
PILBARA DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,17,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.03084235925905767
PILBARA DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,6,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.010885538562020354
SOUTH WEST DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,15,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.007947272496079346
SOUTH WEST DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,2,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0010596363328105793
WHEATBELT DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,9,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.016089529291881937
WHEATBELT DISTRICT,Threatening Behaviour (Family),2022-10-01,2022,October,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0017877254768757709
ARMADALE DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,36,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.014502620542961999
ARMADALE DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,8,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0032228045651026666
CANNINGTON DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,15,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.006867785963161195
CANNINGTON DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,11,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.005036376372984877
FREMANTLE DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,13,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.004641216141435707
FREMANTLE DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,2,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0007140332525285703
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,25,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.04745183638606814
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,4,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.007592293821770902
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,4,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.004800192007680308
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,1,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.001200048001920077
JOONDALUP DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,19,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.005147461217943508
JOONDALUP DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,7,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0018964330802949767
KIMBERLEY DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,78,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.22227288270830958
KIMBERLEY DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,19,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.05414339450587028
MANDURAH DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,31,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.010692641737864713
MANDURAH DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,5,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.00172461963513947
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,18,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.029624265565082866
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,2,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.003291585062786985
MIDLAND DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,20,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.00797123976692095
MIDLAND DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,5,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0019928099417302375
MIRRABOOKA DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,19,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.006426474368514334
MIRRABOOKA DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,8,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0027058839446376143
PERTH DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,5,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.003595130754905556
PERTH DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,4,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0028761046039244447
PILBARA DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,15,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.02721384640505089
PILBARA DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,12,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.021771077124040708
SOUTH WEST DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,14,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.007417454329674056
SOUTH WEST DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,10,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.005298181664052897
WHEATBELT DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,5,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.008938627384378854
WHEATBELT DISTRICT,Threatening Behaviour (Family),2022-11-01,2022,November,2,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.0035754509537515417
ARMADALE DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,21,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0084598619833945
ARMADALE DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,3,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0012085517119135
CANNINGTON DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,23,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.010530605143513833
CANNINGTON DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,13,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.005952081168073036
FREMANTLE DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,34,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.012138565292985695
FREMANTLE DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,8,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.0028561330101142812
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,22,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.041757616019739964
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,5,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.009490367277213628
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,6,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.007200288011520461
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,3,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.0036001440057602304
JOONDALUP DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,15,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.004063785172060665
JOONDALUP DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,6,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0016255140688242657
KIMBERLEY DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,102,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.290664538926251
KIMBERLEY DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,27,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.07694061324518409
MANDURAH DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,48,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.01655634849733891
MANDURAH DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,7,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.002414467489195258
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,21,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.03456164315926334
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,8,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.01316634025114794
MIDLAND DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,38,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.015145355557149803
MIDLAND DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,12,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.00478274386015257
MIRRABOOKA DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,27,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.009132358313151949
MIRRABOOKA DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,7,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0023676484515579126
PERTH DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,10,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.007190261509811112
PERTH DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,4,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0028761046039244447
PILBARA DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,21,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.03809938496707124
PILBARA DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,4,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.00725702570801357
SOUTH WEST DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,19,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.010066545161700503
SOUTH WEST DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,4,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0021192726656211586
WHEATBELT DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,5,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.008938627384378854
WHEATBELT DISTRICT,Threatening Behaviour (Family),2022-12-01,2022,December,3,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.005363176430627313
ARMADALE DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,35,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.014099769972324165
ARMADALE DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,4,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.0016114022825513333
CANNINGTON DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,17,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.007783490758249355
CANNINGTON DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,2,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0009157047950881594
FREMANTLE DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,28,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.009996465535399984
FREMANTLE DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,6,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.002142099757585711
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,27,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.05124798329695359
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,7,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.013286514188099079
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,9,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.010800432017280691
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,1,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.001200048001920077
JOONDALUP DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,24,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.006502056275297063
JOONDALUP DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,6,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0016255140688242657
KIMBERLEY DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,80,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.22797218739313801
KIMBERLEY DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,21,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.059842699190698734
MANDURAH DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,30,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.010347717810836819
MANDURAH DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,12,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.004139087124334728
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,38,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.06254011619295272
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,11,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.018103717845328417
MIDLAND DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,29,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.011558297662035377
MIDLAND DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,12,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.00478274386015257
MIRRABOOKA DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,16,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.005411767889275229
MIRRABOOKA DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,6,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.002029412958478211
PERTH DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,7,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.005033183056867778
PERTH DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,5,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.003595130754905556
PILBARA DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,22,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.039913641394074634
PILBARA DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,1,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.0018142564270033925
SOUTH WEST DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,14,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.007417454329674056
SOUTH WEST DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,4,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0021192726656211586
WHEATBELT DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,8,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.014301803815006167
WHEATBELT DISTRICT,Threatening Behaviour (Family),2023-01-01,2023,January,10,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.01787725476875771
ARMADALE DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,34,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.013696919401686334
ARMADALE DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,13,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.005237057418291833
CANNINGTON DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,12,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.005494228770528957
CANNINGTON DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,4,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0018314095901763188
FREMANTLE DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,19,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.006783315899021418
FREMANTLE DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,11,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.003927182888907137
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,15,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.028471101831640883
GOLDFIELDS-ESPERANCE DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,4,REGIONAL WA REGION,WESTERN AUSTRALIA,52685.0,0.007592293821770902
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,9,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.010800432017280691
GREAT SOUTHERN DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,6,REGIONAL WA REGION,WESTERN AUSTRALIA,83330.0,0.007200288011520461
JOONDALUP DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,11,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0029801091261778207
JOONDALUP DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,8,METROPOLITAN REGION,WESTERN AUSTRALIA,369114.0,0.0021673520917656875
KIMBERLEY DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,84,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.23937079676279494
KIMBERLEY DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,17,REGIONAL WA REGION,WESTERN AUSTRALIA,35092.0,0.04844408982104183
MANDURAH DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,36,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.012417261373004184
MANDURAH DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,8,METROPOLITAN REGION,WESTERN AUSTRALIA,289919.0,0.002759391416223152
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,29,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.04772798341041128
MID WEST-GASCOYNE DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,6,REGIONAL WA REGION,WESTERN AUSTRALIA,60761.0,0.009874755188360954
MIDLAND DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,29,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.011558297662035377
MIDLAND DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,5,METROPOLITAN REGION,WESTERN AUSTRALIA,250902.0,0.0019928099417302375
MIRRABOOKA DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,19,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.006426474368514334
MIRRABOOKA DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,8,METROPOLITAN REGION,WESTERN AUSTRALIA,295652.0,0.0027058839446376143
PERTH DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,9,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.006471235358830001
PERTH DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,3,METROPOLITAN REGION,WESTERN AUSTRALIA,139077.0,0.0021570784529433337
PILBARA DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,24,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.043542154248081416
PILBARA DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,8,REGIONAL WA REGION,WESTERN AUSTRALIA,55119.0,0.01451405141602714
SOUTH WEST DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,9,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0047683634976476074
SOUTH WEST DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,2,REGIONAL WA REGION,WESTERN AUSTRALIA,188744.0,0.0010596363328105793
WHEATBELT DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,18,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.032179058583763874
WHEATBELT DISTRICT,Threatening Behaviour (Family),2023-02-01,2023,February,8,REGIONAL WA REGION,WESTERN AUSTRALIA,55937.0,0.014301803815006167
ARMADALE DISTRICT,Threatening Behaviour (Family),2023-03-01,2023,March,19,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.007654160842118833
ARMADALE DISTRICT,Threatening Behaviour (Family),2023-03-01,2023,March,16,METROPOLITAN REGION,WESTERN AUSTRALIA,248231.0,0.006445609130205333
CANNINGTON DISTRICT,Threatening Behaviour (Family),2023-03-01,2023,March,15,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.006867785963161195
CANNINGTON DISTRICT,Threatening Behaviour (Family),2023-03-01,2023,March,4,METROPOLITAN REGION,WESTERN AUSTRALIA,218411.0,0.0018314095901763188
FREMANTLE DISTRICT,Threatening Behaviour (Family),2023-03-01,2023,March,25,METROPOLITAN REGION,WESTERN AUSTRALIA,280099.0,0.008925415656607129
