District,Crime,Period,Year,Month,Count,State,Region,Population,Count_Per_100
WHEATBELT DISTRICT,Regulated Weapons Offences,2007-06-01,2007,June,9,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.016089529291881937
ARMADALE DISTRICT,Regulated Weapons Offences,2007-07-01,2007,July,11,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.004431356277016166
CANNINGTON DISTRICT,Regulated Weapons Offences,2007-07-01,2007,July,14,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.006409933565617116
FREMANTLE DISTRICT,Regulated Weapons Offences,2007-07-01,2007,July,8,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0028561330101142812
GOLDFIELDS-ESPERANCE DISTRICT,Regulated Weapons Offences,2007-07-01,2007,July,7,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.013286514188099079
GREAT SOUTHERN DISTRICT,Regulated Weapons Offences,2007-07-01,2007,July,3,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.0036001440057602304
JOONDALUP DISTRICT,Regulated Weapons Offences,2007-07-01,2007,July,12,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0032510281376485315
KIMBERLEY DISTRICT,Regulated Weapons Offences,2007-07-01,2007,July,14,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.03989513279379915
MANDURAH DISTRICT,Regulated Weapons Offences,2007-07-01,2007,July,16,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.005518782832446304
MID WEST-GASCOYNE DISTRICT,Regulated Weapons Offences,2007-07-01,2007,July,5,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.008228962656967462
MIDLAND DISTRICT,Regulated Weapons Offences,2007-07-01,2007,July,9,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0035870578951144273
MIRRABOOKA DISTRICT,Regulated Weapons Offences,2007-07-01,2007,July,19,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.006426474368514334
PERTH DISTRICT,Regulated Weapons Offences,2007-07-01,2007,July,27,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.01941370607649
PILBARA DISTRICT,Regulated Weapons Offences,2007-07-01,2007,July,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.0
SOUTH WEST DISTRICT,Regulated Weapons Offences,2007-07-01,2007,July,12,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.006357817996863476
WHEATBELT DISTRICT,Regulated Weapons Offences,2007-07-01,2007,July,17,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.030391333106888106
ARMADALE DISTRICT,Regulated Weapons Offences,2007-08-01,2007,August,22,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.008862712554032332
CANNINGTON DISTRICT,Regulated Weapons Offences,2007-08-01,2007,August,16,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.007325638360705275
FREMANTLE DISTRICT,Regulated Weapons Offences,2007-08-01,2007,August,8,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0028561330101142812
GOLDFIELDS-ESPERANCE DISTRICT,Regulated Weapons Offences,2007-08-01,2007,August,8,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.015184587643541804
GREAT SOUTHERN DISTRICT,Regulated Weapons Offences,2007-08-01,2007,August,2,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.002400096003840154
JOONDALUP DISTRICT,Regulated Weapons Offences,2007-08-01,2007,August,10,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0027091901147071095
KIMBERLEY DISTRICT,Regulated Weapons Offences,2007-08-01,2007,August,6,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.017097914054485353
MANDURAH DISTRICT,Regulated Weapons Offences,2007-08-01,2007,August,19,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.006553554613529986
MID WEST-GASCOYNE DISTRICT,Regulated Weapons Offences,2007-08-01,2007,August,7,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.011520547719754448
MIDLAND DISTRICT,Regulated Weapons Offences,2007-08-01,2007,August,21,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.008369801755266996
MIRRABOOKA DISTRICT,Regulated Weapons Offences,2007-08-01,2007,August,15,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.005073532396195527
PERTH DISTRICT,Regulated Weapons Offences,2007-08-01,2007,August,29,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.020851758378452226
PILBARA DISTRICT,Regulated Weapons Offences,2007-08-01,2007,August,1,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.0018142564270033925
SOUTH WEST DISTRICT,Regulated Weapons Offences,2007-08-01,2007,August,7,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.003708727164837028
WHEATBELT DISTRICT,Regulated Weapons Offences,2007-08-01,2007,August,5,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.008938627384378854
ARMADALE DISTRICT,Regulated Weapons Offences,2007-09-01,2007,September,16,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.006445609130205333
CANNINGTON DISTRICT,Regulated Weapons Offences,2007-09-01,2007,September,12,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.005494228770528957
FREMANTLE DISTRICT,Regulated Weapons Offences,2007-09-01,2007,September,21,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.007497349151549988
GOLDFIELDS-ESPERANCE DISTRICT,Regulated Weapons Offences,2007-09-01,2007,September,10,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.018980734554427257
GREAT SOUTHERN DISTRICT,Regulated Weapons Offences,2007-09-01,2007,September,15,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.018000720028801154
JOONDALUP DISTRICT,Regulated Weapons Offences,2007-09-01,2007,September,11,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0029801091261778207
KIMBERLEY DISTRICT,Regulated Weapons Offences,2007-09-01,2007,September,4,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.011398609369656901
