District,Crime,Period,Year,Month,Count,State,Region,Population,Count_Per_100
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2023-07-01,2023,July,7,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.013286514188099079
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2023-07-01,2023,July,0,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.0
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2023-07-01,2023,July,5,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.006000240009600384
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2023-07-01,2023,July,2,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.002400096003840154
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2023-07-01,2023,July,17,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.004605623195002086
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2023-07-01,2023,July,0,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2023-07-01,2023,July,3,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.008548957027242676
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2023-07-01,2023,July,0,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2023-07-01,2023,July,19,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.006553554613529986
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2023-07-01,2023,July,0,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.0
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2023-07-01,2023,July,10,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.016457925313934925
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2023-07-01,2023,July,3,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.004937377594180477
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2023-07-01,2023,July,17,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.006775553801882807
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2023-07-01,2023,July,0,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2023-07-01,2023,July,27,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.009132358313151949
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2023-07-01,2023,July,1,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0003382354930797018
PERTH DISTRICT,Receiving and Possession of Stolen Property,2023-07-01,2023,July,49,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.035232281398074446
PERTH DISTRICT,Receiving and Possession of Stolen Property,2023-07-01,2023,July,3,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.0021570784529433337
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2023-07-01,2023,July,14,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.025399589978047494
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2023-07-01,2023,July,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.0
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2023-07-01,2023,July,16,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.008477090662484634
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2023-07-01,2023,July,2,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0010596363328105793
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2023-07-01,2023,July,1,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0017877254768757709
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2023-07-01,2023,July,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,20,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.008057011412756667
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,1,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0004028505706378333
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,45,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.020603357889483587
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,1,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0004578523975440797
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,36,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.012852598545514266
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,3,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0010710498787928555
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,10,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.018980734554427257
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,0,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.0
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,4,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.004800192007680308
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,0,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.0
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,25,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.006772975286767774
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,1,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.00027091901147071094
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,6,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.017097914054485353
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,1,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0028496523424142253
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,29,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.010002793883808926
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,1,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.000344923927027894
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,5,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.008228962656967462
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,0,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.0
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,21,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.008369801755266996
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,2,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0007971239766920949
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,41,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.013867655216267774
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,1,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0003382354930797018
PERTH DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,52,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.03738935985101778
PERTH DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,1,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.0007190261509811112
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,5,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.009071282135016963
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,4,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.00725702570801357
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,24,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.012715635993726953
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,4,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0021192726656211586
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,3,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.005363176430627313
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2023-08-01,2023,August,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,18,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0072513102714809995
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,2,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0008057011412756667
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,40,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.018314095901763187
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,0,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,22,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.007854365777814273
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,1,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.00035701662626428515
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,5,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.009490367277213628
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,0,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.0
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,9,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.010800432017280691
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,0,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.0
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,28,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.007585732321179907
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,0,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,7,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.019947566396899576
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,1,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0028496523424142253
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,13,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.004484011051362622
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,0,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.0
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,12,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.01974951037672191
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,0,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.0
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,18,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.007174115790228855
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,1,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.00039856198834604744
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,23,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.007779416340833142
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,0,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0
PERTH DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,56,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.040265464454942224
PERTH DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,0,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.0
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,8,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.01451405141602714
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,1,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.0018142564270033925
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,17,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.009006908828889925
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,0,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,15,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.026815882153136565
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2023-09-01,2023,September,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,18,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0072513102714809995
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,2,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0008057011412756667
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,32,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.01465127672141055
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,3,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0013735571926322392
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,21,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.007497349151549988
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,6,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.002142099757585711
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,5,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.009490367277213628
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,0,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.0
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,2,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.002400096003840154
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,0,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.0
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,24,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.006502056275297063
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,0,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.0
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,5,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.014248261712071126
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,1,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0028496523424142253
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,15,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.0051738589054184094
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,0,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.0
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,9,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.014812132782541433
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,3,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.004937377594180477
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,22,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.008768363743613044
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,5,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0019928099417302375
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,78,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.026382368460216743
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,3,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0010147064792391054
PERTH DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,47,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.033794229096112224
PERTH DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,0,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.0
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,6,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.010885538562020354
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,1,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.0018142564270033925
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,16,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.008477090662484634
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,0,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,2,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0035754509537515417
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2023-10-01,2023,October,0,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,22,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.008862712554032332
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,1,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0004028505706378333
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,39,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.017856243504219108
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,0,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,33,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.01178154866672141
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,1,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.00035701662626428515
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,5,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.009490367277213628
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,0,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.0
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,5,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.006000240009600384
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,2,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.002400096003840154
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,25,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.006772975286767774
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,1,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.00027091901147071094
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,5,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.014248261712071126
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,0,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,26,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.008968022102725244
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,0,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.0
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,15,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.024686887970902387
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,0,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.0
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,16,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.006376991813536759
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,0,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,24,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.008117651833912843
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,0,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.0
PERTH DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,44,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.031637150643168896
PERTH DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,0,WESTERN AUSTRALIA,METROPOLITAN REGION,139077.0,0.0
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,3,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.005442769281010177
PILBARA DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,3,WESTERN AUSTRALIA,REGIONAL WA REGION,55119.0,0.005442769281010177
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,10,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.005298181664052897
SOUTH WEST DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,1,WESTERN AUSTRALIA,REGIONAL WA REGION,188744.0,0.0005298181664052897
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,1,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.0017877254768757709
WHEATBELT DISTRICT,Receiving and Possession of Stolen Property,2023-11-01,2023,November,3,WESTERN AUSTRALIA,REGIONAL WA REGION,55937.0,0.005363176430627313
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2023-12-01,2023,December,19,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.007654160842118833
ARMADALE DISTRICT,Receiving and Possession of Stolen Property,2023-12-01,2023,December,0,WESTERN AUSTRALIA,METROPOLITAN REGION,248231.0,0.0
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2023-12-01,2023,December,50,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.022892619877203986
CANNINGTON DISTRICT,Receiving and Possession of Stolen Property,2023-12-01,2023,December,1,WESTERN AUSTRALIA,METROPOLITAN REGION,218411.0,0.0004578523975440797
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2023-12-01,2023,December,27,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.009639448909135699
FREMANTLE DISTRICT,Receiving and Possession of Stolen Property,2023-12-01,2023,December,2,WESTERN AUSTRALIA,METROPOLITAN REGION,280099.0,0.0007140332525285703
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2023-12-01,2023,December,5,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.009490367277213628
GOLDFIELDS-ESPERANCE DISTRICT,Receiving and Possession of Stolen Property,2023-12-01,2023,December,1,WESTERN AUSTRALIA,REGIONAL WA REGION,52685.0,0.0018980734554427255
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2023-12-01,2023,December,2,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.002400096003840154
GREAT SOUTHERN DISTRICT,Receiving and Possession of Stolen Property,2023-12-01,2023,December,1,WESTERN AUSTRALIA,REGIONAL WA REGION,83330.0,0.001200048001920077
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2023-12-01,2023,December,24,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.006502056275297063
JOONDALUP DISTRICT,Receiving and Possession of Stolen Property,2023-12-01,2023,December,1,WESTERN AUSTRALIA,METROPOLITAN REGION,369114.0,0.00027091901147071094
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2023-12-01,2023,December,7,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.019947566396899576
KIMBERLEY DISTRICT,Receiving and Possession of Stolen Property,2023-12-01,2023,December,1,WESTERN AUSTRALIA,REGIONAL WA REGION,35092.0,0.0028496523424142253
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2023-12-01,2023,December,26,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.008968022102725244
MANDURAH DISTRICT,Receiving and Possession of Stolen Property,2023-12-01,2023,December,3,WESTERN AUSTRALIA,METROPOLITAN REGION,289919.0,0.001034771781083682
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2023-12-01,2023,December,15,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.024686887970902387
MID WEST-GASCOYNE DISTRICT,Receiving and Possession of Stolen Property,2023-12-01,2023,December,0,WESTERN AUSTRALIA,REGIONAL WA REGION,60761.0,0.0
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2023-12-01,2023,December,28,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.011159735673689329
MIDLAND DISTRICT,Receiving and Possession of Stolen Property,2023-12-01,2023,December,0,WESTERN AUSTRALIA,METROPOLITAN REGION,250902.0,0.0
MIRRABOOKA DISTRICT,Receiving and Possession of Stolen Property,2023-12-01,2023,December,48,WESTERN AUSTRALIA,METROPOLITAN REGION,295652.0,0.016235303667825687
